Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,year,month
2011-08-23,2011-08-27,Standard Class,Consumer,United States,Denver,Colorado,West,Office Supplies,Paper,Xerox 1988,223.056,9,0.2,69.705,2011,August
2014-02-07,2014-02-13,Standard Class,Corporate,United States,New York City,New York,East,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,6,0.0,65.9634,2014,February
2014-02-07,2014-02-13,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,0.2,15.606,2014,February
2014-01-30,2014-02-06,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0.0,2.4012,2014,January
2013-12-21,2013-12-24,Second Class,Consumer,United States,Fremont,Nebraska,Central,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0.0,15.594,2013,December
2013-11-12,2013-11-17,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,Staples,28.14,3,0.0,7.8792,2013,November
2013-11-12,2013-11-17,Standard Class,Corporate,United States,New York City,New York,East,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,0.0,6.48,2013,November
2013-11-12,2013-11-17,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,3,0.0,25.0938,2013,November
2013-11-12,2013-11-17,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,3,0.1,8.1882,2013,November
2013-11-12,2013-11-17,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,3,0.2,17.19,2013,November
2013-11-12,2013-11-17,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504,2013,November
2014-11-10,2014-11-14,Standard Class,Corporate,United States,San Diego,California,West,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,3,0.2,52.3392,2014,November
2011-05-02,2011-05-04,Second Class,Consumer,United States,Lakeland,Florida,South,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997,2011,May
2014-09-23,2014-09-28,Standard Class,Consumer,United States,Smyrna,Georgia,South,Office Supplies,Paper,Xerox 219,12.96,2,0.0,6.2208,2014,September
2014-09-23,2014-09-28,Standard Class,Consumer,United States,Smyrna,Georgia,South,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,0.0,6.4584,2014,September
2014-12-18,2014-12-24,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68,2014,December
2014-12-18,2014-12-24,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754,2014,December
2014-12-18,2014-12-24,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,27.3592,2014,December
2014-07-19,2014-07-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Copiers,Canon PC-428 Personal Copier,599.97,5,0.4,69.9965,2014,July
2014-07-19,2014-07-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,4,0.3,-14.196,2014,July
2014-07-19,2014-07-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2,0.2,1.148,2014,July
2013-11-04,2013-11-10,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1978,9.248,2,0.2,3.3524,2013,November
2011-04-08,2011-04-12,Standard Class,Home Office,United States,Concord,California,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,1,0.2,2.4898,2011,April
2011-04-08,2011-04-12,Standard Class,Home Office,United States,Concord,California,West,Technology,Accessories,Logitech Wireless Headset h800,399.96,4,0.0,139.986,2011,April
2013-08-15,2013-08-17,First Class,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Paper,Xerox 200,15.552,3,0.2,5.4432,2013,August
2011-09-25,2011-09-30,Standard Class,Home Office,United States,Aurora,Colorado,West,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,0.2,2.3686,2011,September
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0.0,6.0632,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,0.0,13.941,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,0.0,25.1916,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,0.2,-31.843,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,3,0.2,11.19,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,9,0.2,39.8736,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,7,0.2,111.517,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,0.0,2.0088,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,0.0,24.1918,2013,December
2013-12-12,2013-12-12,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2,0.2,2.1286,2013,December
2012-02-03,2012-02-05,Second Class,Corporate,United States,Pleasant Grove,Utah,West,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,12.144,3,0.2,4.0986,2012,February
2013-12-30,2014-01-01,Second Class,Consumer,United States,Springfield,Oregon,West,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",27.792,3,0.2,10.422,2013,December
2014-09-01,2014-09-06,Standard Class,Home Office,United States,Salem,Oregon,West,Office Supplies,Supplies,Acme Kleen Earth Office Shears,6.208,2,0.2,0.6984,2014,September
2014-02-05,2014-02-10,Standard Class,Consumer,United States,Rochester,New York,East,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.4942,2014,February
2011-12-06,2011-12-08,First Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,7,0.0,327.9458,2011,December
2013-05-31,2013-06-04,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 228,38.88,6,0.0,18.6624,2013,May
2013-05-22,2013-05-27,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406,2013,May
2013-05-22,2013-05-27,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.656,9,0.2,30.996,2013,May
2011-08-09,2011-08-14,Standard Class,Consumer,United States,Fresno,California,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,0.0,2.691,2011,August
2013-09-06,2013-09-11,Second Class,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 196,9.248,2,0.2,3.3524,2013,September
2013-07-24,2013-07-29,Standard Class,Consumer,United States,Mcallen,Texas,Central,Office Supplies,Art,Newell 339,4.448,2,0.2,0.3336,2013,July
2013-07-24,2013-07-29,Standard Class,Consumer,United States,Mcallen,Texas,Central,Office Supplies,Paper,Xerox 231,5.184,1,0.2,1.8144,2013,July
2013-07-24,2013-07-29,Standard Class,Consumer,United States,Mcallen,Texas,Central,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,5,0.2,15.393,2013,July
2013-07-24,2013-07-29,Standard Class,Consumer,United States,Mcallen,Texas,Central,Office Supplies,Binders,Storex Dura Pro Binders,4.752,4,0.8,-8.316,2013,July
2013-07-24,2013-07-29,Standard Class,Consumer,United States,Mcallen,Texas,Central,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,13.344,2,0.2,1.0008,2013,July
2013-05-13,2013-05-18,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,5,0.0,26.901,2013,May
2013-09-03,2013-09-07,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,22.911,7,0.7,-17.5651,2013,September
2013-09-03,2013-09-07,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.456,9,0.2,34.8138,2013,September
2013-09-03,2013-09-07,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,2013,September
2013-09-03,2013-09-07,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Furniture,Tables,Hon Racetrack Conference Tables,472.518,3,0.4,-149.6307,2013,September
2013-09-03,2013-09-07,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,3,0.2,303.804,2013,September
2013-09-03,2013-09-07,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,5,0.7,-12.628,2013,September
2014-07-22,2014-07-26,Second Class,Corporate,United States,Concord,California,West,Office Supplies,Art,Nontoxic Chalk,3.52,2,0.0,1.6896,2014,July
2014-07-22,2014-07-26,Second Class,Corporate,United States,Concord,California,West,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,9,0.2,121.9644,2014,July
2014-09-26,2014-09-29,First Class,Corporate,United States,Chester,Pennsylvania,East,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,5,0.7,-6.303,2014,September
2014-09-26,2014-09-29,First Class,Corporate,United States,Chester,Pennsylvania,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,2,0.2,-42.9516,2014,September
2014-08-04,2014-08-07,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688,2014,August
2012-10-25,2012-10-27,Second Class,Consumer,United States,Sparks,Nevada,West,Office Supplies,Art,Newell 319,79.36,4,0.0,23.808,2012,October
2014-06-16,2014-06-20,Second Class,Corporate,United States,Los Angeles,California,West,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,1,0.2,7.4975,2014,June
2012-01-09,2012-01-13,Standard Class,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Paper,Staples,106.32,3,0.0,49.9704,2012,January
2012-01-09,2012-01-13,Standard Class,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163.44,3,0.0,45.7632,2012,January
2012-01-09,2012-01-13,Standard Class,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,2,0.0,11.1176,2012,January
2012-01-09,2012-01-13,Standard Class,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5,0.0,24.2285,2012,January
2012-02-09,2012-02-13,Second Class,Consumer,United States,Decatur,Illinois,Central,Technology,Accessories,Logitech Wireless Headset h800,479.952,6,0.2,89.991,2012,February
2013-08-20,2013-08-21,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Surelock Post Binders,146.688,6,0.2,55.008,2013,August
2013-08-20,2013-08-21,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548,2013,August
2013-08-20,2013-08-21,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.1785,2013,August
2014-11-07,2014-11-11,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1906,318.96,9,0.0,149.9112,2014,November
2012-12-26,2012-12-30,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1906,212.64,6,0.0,99.9408,2012,December
2011-11-23,2011-11-28,Standard Class,Consumer,United States,Scottsdale,Arizona,West,Office Supplies,Envelopes,Staples,23.472,3,0.2,8.802,2011,November
2013-08-02,2013-08-06,Second Class,Corporate,United States,Amarillo,Texas,Central,Office Supplies,Paper,Staples,19.648,2,0.2,6.6312,2013,August
2011-09-21,2011-09-24,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,3,0.7,-5.037,2011,September
2014-09-05,2014-09-09,Standard Class,Consumer,United States,Santa Ana,California,West,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0.0,105.275,2014,September
2014-06-20,2014-06-22,Second Class,Corporate,United States,Newark,Ohio,East,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,6,0.3,-43.4352,2014,June
2014-06-20,2014-06-22,Second Class,Corporate,United States,Newark,Ohio,East,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,3,0.2,7.272,2014,June
2014-06-20,2014-06-22,Second Class,Corporate,United States,Newark,Ohio,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,9,0.2,1.5291,2014,June
2013-04-20,2013-04-27,Standard Class,Consumer,United States,New York City,New York,East,Technology,Phones,Gear Head AU3700S Headset,25.98,2,0.0,0.7794,2013,April
2013-04-20,2013-04-27,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3.28,2,0.0,1.476,2013,April
2013-04-20,2013-04-27,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,4,0.0,13.7964,2013,April
2013-04-20,2013-04-27,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,2,0.0,2.2504,2013,April
2013-04-20,2013-04-27,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,2,0.0,17.99,2013,April
2013-04-20,2013-04-27,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,2013,April
2013-04-20,2013-04-27,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28,2,0.2,3.248,2013,April
2013-05-06,2013-05-07,First Class,Corporate,United States,Henderson,Nevada,West,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,6,0.0,320.3172,2013,May
2013-05-06,2013-05-07,First Class,Corporate,United States,Henderson,Nevada,West,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2,0.2,2.0048,2013,May
2011-10-18,2011-10-23,Second Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1925,61.96,2,0.0,27.882,2011,October
2011-10-18,2011-10-23,Second Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Computer Printout Index Tabs,1.344,1,0.2,0.4704,2011,October
2014-02-14,2014-02-18,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1903,17.94,3,0.0,8.7906,2014,February
2014-11-18,2014-11-25,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,2014,November
2011-01-21,2011-01-27,Standard Class,Corporate,United States,Smyrna,Tennessee,South,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67.194,1,0.7,-51.5154,2011,January
2014-12-02,2014-12-09,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1947,41.86,7,0.0,18.837,2014,December
2014-12-02,2014-12-09,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.1684,2014,December
